reviewStatus,compilerDecision,compilerNotes,chapter,rowType,priority,candidateId,date,title,lane,reason,sourceNote,researchNote,catalogUrl,pdfUrl
,,,Regional,Source lead,557 / High-value source pool,BC 006,1989-04-01,April 1989 [2],Blackwill Chronological Files,Greece | Greek | Papandreou | Cyprus | Cypriot | Turkey | Turkish | Ozal,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Robert D. Blackwill Chronological Files, April 1989 [2]. Access restriction: Restricted - Possibly. NAID 453248066.","Query hit(s): Greece, Greek, Papandreou, Cyprus, Cypriot, Turkey, Turkish, Ozal, Ozal + Turkey, Aegean, Eastern Mediterranean, Greece / Turkey / Cyprus. OCR status: First four pages OCR reviewed. PDF extent: 139 pages. Digital object: 41-bpr-nsc-blackwill_chron-30542-002.pdf. Catalog: https://catalog.archives.gov/id/453248066.",https://catalog.archives.gov/id/453248066,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/blackwill/chron_2554659/41-bpr-nsc-blackwill_chron-30542-002.pdf
,,,Regional,Source lead,555 / High-value source pool,RS 001-006,,Presidential Listing of 1989-1992 Meetings/Telephone Calls,Requested source pool: Scowcroft Papers,Greece | Papandreou | Mitsotakis | Zolotas | Cyprus | Vassiliou | Turkey | Ozal | Demirel | Yilmaz,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Brent Scowcroft Administrative Files, Presidential Listing of 1989-1992 Meetings/Telephone Calls. Access restriction: Restricted - Possibly. NAID 366552177.","Query hit(s): Greece, Papandreou, Mitsotakis, Zolotas, Cyprus, Vassiliou, Turkey, Ozal, Demirel, Yilmaz, Greece / Turkey / Cyprus. Digital object: 41-bpr-scow-admin-85038-002.pdf. Catalog: https://catalog.archives.gov/id/366552177.",https://catalog.archives.gov/id/366552177,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/74785770/41-bpr-scow-admin-85038-002.pdf
,,,Regional,Source lead,550 / High-value source pool,RS 001-007,,Presidential Meetings--Memorandum of Conversations 1/11/90-2/21/90,Requested source pool: Scowcroft Papers,Greece | Greek | Cyprus | Vassiliou | Denktash | Turkey | Turkish | Ozal | Eastern Mediterranean | Greece / Turkey / Cyprus,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 1/11/90-2/21/90. Access restriction: Restricted - Possibly. NAID 366551666.","Query hit(s): Greece, Greek, Cyprus, Vassiliou, Denktash, Turkey, Turkish, Ozal, Eastern Mediterranean, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91107-007.pdf. Catalog: https://catalog.archives.gov/id/366551666.",https://catalog.archives.gov/id/366551666,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91107-007.pdf
,,,Regional,Source lead,546 / High-value source pool,RS 001-008,,Presidential Meetings--Memorandum of Conversations 11/13/90-12/21/90,Requested source pool: Scowcroft Papers,Greece | Greek | Mitsotakis | Cyprus | Denktash | Turkey | Turkish | Ozal | Incirlik | Greece / Turkey / Cyprus,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 11/13/90-12/21/90. Access restriction: Restricted - Possibly. NAID 366551672.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Denktash, Turkey, Turkish, Ozal, Incirlik, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91108-003.pdf. Catalog: https://catalog.archives.gov/id/366551672.",https://catalog.archives.gov/id/366551672,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91108-003.pdf
,,,Regional,Source lead,541 / High-value source pool,RS 001-009,,Desert Shield/Desert Storm (September 1990) Part I [2],Requested source pool: Scowcroft Papers,Greece | Greek | Papandreou | Mitsotakis | Cyprus | Turkey | Turkish | Ozal | Yilmaz | Aegean,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Desert Shield and Desert Storm Files, Desert Shield/Desert Storm (September 1990) Part I [2]. Access restriction: Restricted - Possibly. NAID 366551957.","Query hit(s): Greece, Greek, Papandreou, Mitsotakis, Cyprus, Turkey, Turkish, Ozal, Yilmaz, Aegean, Greece / Turkey / Cyprus. Digital object: 41-bpr-scow-dsds-chr-91144-002.pdf. Catalog: https://catalog.archives.gov/id/366551957.",https://catalog.archives.gov/id/366551957,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4708319/41-bpr-scow-dsds-chr-91144-002.pdf
,,,Regional,Source lead,537 / High-value source pool,RS 002-001,1993-01-05 to 1993-01-05,"Tuesday, January 5, 1993 [2]",Requested source pool: Presidential Daily File,Greece | Greek | Mitsotakis | Cyprus | Cypriot | Vassiliou | Denktash | Turkey | Turkish | Demirel,"Source: George H.W. Bush Library, George H. W. Bush Papers, Presidential Daily Files, Tuesday, January 5, 1993 [2]. Access restriction: Restricted - Possibly. NAID 470418284.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Cypriot, Vassiliou, Denktash, Turkey, Turkish, Demirel, Greece / Turkey / Cyprus. Digital object: 41-bpr-ootp-daily_files-90746-009.pdf. Catalog: https://catalog.archives.gov/id/470418284.",https://catalog.archives.gov/id/470418284,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbpp/Pres_Daily_Files_595141/1993/41-bpr-ootp-daily_files-90746-009.pdf
,,,Regional,Source lead,536 / High-value source pool,RS 002-002,1991-11-22 to 1991-11-22,"Friday, November 22, 1991 [2]",Requested source pool: Presidential Daily File,Greece | Greek | Mitsotakis | Cyprus | Cypriot | Vassiliou | Turkey | Turkish | Yilmaz | Eastern Mediterranean,"Source: George H.W. Bush Library, George H. W. Bush Papers, Presidential Daily Files, Friday, November 22, 1991 [2]. Access restriction: Restricted - Possibly. NAID 470417464.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Cypriot, Vassiliou, Turkey, Turkish, Yilmaz, Eastern Mediterranean, Greece / Turkey / Cyprus. Digital object: 41-bpr-ootp-daily_files-90635-006.pdf. Catalog: https://catalog.archives.gov/id/470417464.",https://catalog.archives.gov/id/470417464,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbpp/Pres_Daily_Files_595141/1991/41-bpr-ootp-daily_files-90635-006.pdf
,,,Regional,Source lead,535 / High-value source pool,RS 001-010,,Presidential Meetings--Memorandum of Conversations 7/1/92-7/9/92,Requested source pool: Scowcroft Papers,Greece | Mitsotakis | Cyprus | Vassiliou | Denktash | Demirel | Yilmaz | Greece / Turkey / Cyprus | memcon | memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 7/1/92-7/9/92. Access restriction: Restricted - Possibly. NAID 366551684.","Query hit(s): Greece, Mitsotakis, Cyprus, Vassiliou, Denktash, Demirel, Yilmaz, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91110-001.pdf. Catalog: https://catalog.archives.gov/id/366551684.",https://catalog.archives.gov/id/366551684,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91110-001.pdf
,,,Regional,Source lead,531 / High-value source pool,RS 001-011,,Desert Shield/Desert Storm (March 1991) [2],Requested source pool: Scowcroft Papers,Greek | Mitsotakis | Cyprus | Vassiliou | Turkey | Turkish | Ozal | Incirlik | Aegean | Greece / Turkey / Cyprus,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Desert Shield and Desert Storm Files, Desert Shield/Desert Storm (March 1991) [2]. Access restriction: Restricted - Possibly. NAID 366551985.","Query hit(s): Greek, Mitsotakis, Cyprus, Vassiliou, Turkey, Turkish, Ozal, Incirlik, Aegean, Greece / Turkey / Cyprus. Digital object: 41-bpr-scow-dsds-chr-91147-005.pdf. Catalog: https://catalog.archives.gov/id/366551985.",https://catalog.archives.gov/id/366551985,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4708319/41-bpr-scow-dsds-chr-91147-005.pdf
,,,Regional,Source lead,531 / High-value source pool,RS 001-013,,Presidential Telephone Calls--Memorandum of Conversations 8/5/91-9/25/91,Requested source pool: Scowcroft Papers,Mitsotakis | Cyprus | Denktash | Turkey | Ozal | Yilmaz | Greece / Turkey / Cyprus | telcon | memorandum of conversation | telephone conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Telephone Calls--Memorandum of Conversations 8/5/91-9/25/91. Access restriction: Restricted - Possibly. NAID 366551701.","Query hit(s): Mitsotakis, Cyprus, Denktash, Turkey, Ozal, Yilmaz, Greece / Turkey / Cyprus, telcon, memorandum of conversation, telephone conversation. Digital object: 41-bpr-scow-pcor-telcon-91113-001.pdf. Catalog: https://catalog.archives.gov/id/366551701.",https://catalog.archives.gov/id/366551701,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-telcon-91113-001.pdf
,,,Regional,Source lead,528 / High-value source pool,RS 001-014,,Presidential Meetings--Memorandum of Conversations 10/16/91-12/17/91,Requested source pool: Scowcroft Papers,Greece | Greek | Mitsotakis | Cyprus | Vassiliou | Demirel | Yilmaz | Greece / Turkey / Cyprus | memcon | memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 10/16/91-12/17/91. Access restriction: Restricted - Possibly. NAID 366551679.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Vassiliou, Demirel, Yilmaz, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91109-004.pdf. Catalog: https://catalog.archives.gov/id/366551679.",https://catalog.archives.gov/id/366551679,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91109-004.pdf
,,,Regional,Source lead,527 / High-value source pool,RS 001-015,,Presidential Meetings--Memorandum of Conversations 5/17/90-6/26/90,Requested source pool: Scowcroft Papers,Greece | Greek | Papandreou | Mitsotakis | Cyprus | Vassiliou | Demirel | Greece / Turkey / Cyprus | memcon | memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 5/17/90-6/26/90. Access restriction: Restricted - Possibly. NAID 366551669.","Query hit(s): Greece, Greek, Papandreou, Mitsotakis, Cyprus, Vassiliou, Demirel, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91107-010.pdf. Catalog: https://catalog.archives.gov/id/366551669.",https://catalog.archives.gov/id/366551669,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91107-010.pdf
,,,Regional,Source lead,524 / High-value source pool,RS 001-016,,Presidential Meetings--Memorandum of Conversations 10/3/89-12/16/89,Requested source pool: Scowcroft Papers,Greek | Cyprus | Cypriot | Vassiliou | Denktash | Turkish | Eastern Mediterranean | Greece / Turkey / Cyprus | memcon | memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 10/3/89-12/16/89. Access restriction: Restricted - Possibly. NAID 366551665.","Query hit(s): Greek, Cyprus, Cypriot, Vassiliou, Denktash, Turkish, Eastern Mediterranean, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91107-006.pdf. Catalog: https://catalog.archives.gov/id/366551665.",https://catalog.archives.gov/id/366551665,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91107-006.pdf
,,,Regional,Source lead,515 / High-value source pool,RS 001-017,,Presidential Telephone Calls--Memorandum of Conversations 4/10/92-6/30/92,Requested source pool: Scowcroft Papers,Mitsotakis | Cyprus | Denktash | Turkey | Demirel | Greece / Turkey / Cyprus | telcon | memorandum of conversation | telephone conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Telephone Calls--Memorandum of Conversations 4/10/92-6/30/92. Access restriction: Restricted - Possibly. NAID 366551704.","Query hit(s): Mitsotakis, Cyprus, Denktash, Turkey, Demirel, Greece / Turkey / Cyprus, telcon, memorandum of conversation, telephone conversation. Digital object: 41-bpr-scow-pcor-telcon-91113-004.pdf. Catalog: https://catalog.archives.gov/id/366551704.",https://catalog.archives.gov/id/366551704,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-telcon-91113-004.pdf
,,,Regional,Source lead,514 / High-value source pool,RS 001-018,,Presidential Telephone Calls--Memorandum of Conversations 7/10/92-11/5/92,Requested source pool: Scowcroft Papers,Greece | Mitsotakis | Turkey | Ozal | Demirel | Greece / Turkey / Cyprus | telcon | memorandum of conversation | telephone conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Telephone Calls--Memorandum of Conversations 7/10/92-11/5/92. Access restriction: Restricted - Possibly. NAID 366551705.","Query hit(s): Greece, Mitsotakis, Turkey, Ozal, Demirel, Greece / Turkey / Cyprus, telcon, memorandum of conversation, telephone conversation. Digital object: 41-bpr-scow-pcor-telcon-91113-005.pdf. Catalog: https://catalog.archives.gov/id/366551705.",https://catalog.archives.gov/id/366551705,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-telcon-91113-005.pdf
,,,Regional,Source lead,511 / High-value source pool,RS 001-019,,Presidential Meetings--Memorandum of Conversations 4/19/89-5/31/89,Requested source pool: Scowcroft Papers,Greece | Greek | Papandreou | Cypriot | Vassiliou | Denktash | Greece / Turkey / Cyprus | memcon | memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 4/19/89-5/31/89. Access restriction: Restricted - Possibly. NAID 366551662.","Query hit(s): Greece, Greek, Papandreou, Cypriot, Vassiliou, Denktash, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91107-003.pdf. Catalog: https://catalog.archives.gov/id/366551662.",https://catalog.archives.gov/id/366551662,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91107-003.pdf
,,,Regional,Source lead,505 / High-value source pool,RS 002-004,1992-11-17 to 1992-11-17,"Tuesday, November 17, 1992 [1]",Requested source pool: Presidential Daily File,Greece | Greek | Mitsotakis | Cyprus | Vassiliou | Denktash | Demirel | Greece / Turkey / Cyprus,"Source: George H.W. Bush Library, George H. W. Bush Papers, Presidential Daily Files, Tuesday, November 17, 1992 [1]. Access restriction: Restricted - Possibly. NAID 470418188.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Vassiliou, Denktash, Demirel, Greece / Turkey / Cyprus. Digital object: 41-bpr-ootp-daily_files-90735-004.pdf. Catalog: https://catalog.archives.gov/id/470418188.",https://catalog.archives.gov/id/470418188,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbpp/Pres_Daily_Files_595141/1992/41-bpr-ootp-daily_files-90735-004.pdf
,,,Regional,Source lead,502 / High-value source pool,RS 001-020,,Presidential Meetings--Memorandum of Conversations 5/1/92-6/17/92,Requested source pool: Scowcroft Papers,Greek | Cyprus | Vassiliou | Denktash | Demirel | Eastern Mediterranean | memcon | memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 5/1/92-6/17/92. Access restriction: Restricted - Possibly. NAID 366551683.","Query hit(s): Greek, Cyprus, Vassiliou, Denktash, Demirel, Eastern Mediterranean, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91109-008.pdf. Catalog: https://catalog.archives.gov/id/366551683.",https://catalog.archives.gov/id/366551683,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91109-008.pdf
